policy_id,snapshot_date,issue_date,status,product_type,state,urbanicity,distribution_channel,payment_mode,autopay_flag,current_age,income_estimate,face_amount,annualized_premium,premium_paid_last_3m,missed_payment_count_6m,agent_touch_count_12m,cash_value,loan_balance,address_change_12m,beneficiary_change_12m,lapse_next_month
P10164,2023-12-01,2023-09-01,active,Term Life,AZ,urban,Agent,monthly,1,32.2,43065.72,100000,669.63,111.61,0,3,0.0,0.0,0,0,0
P10164,2024-01-01,2023-09-01,active,Term Life,AZ,urban,Agent,monthly,1,32.3,43065.72,100000,669.63,167.41,0,3,0.0,0.0,0,0,0
P10164,2024-02-01,2023-09-01,active,Term Life,AZ,urban,Agent,monthly,1,32.4,43065.72,100000,669.63,167.41,0,3,0.0,0.0,1,0,0
P10164,2024-03-01,2023-09-01,active,Term Life,AZ,urban,Agent,monthly,1,32.5,43065.72,100000,669.63,167.41,0,2,0.0,0.0,1,0,0
P10164,2024-04-01,2023-09-01,active,Term Life,AZ,urban,Agent,monthly,1,32.6,43065.72,100000,669.63,167.41,0,3,0.0,0.0,0,0,0
P10164,2024-05-01,2023-09-01,active,Term Life,AZ,urban,Agent,monthly,1,32.7,43065.72,100000,669.63,167.41,0,4,0.0,0.0,0,0,0
P10164,2024-06-01,2023-09-01,active,Term Life,AZ,urban,Agent,monthly,1,32.8,43065.72,100000,669.63,167.41,0,3,0.0,0.0,1,1,0
P10164,2024-07-01,2023-09-01,active,Term Life,AZ,urban,Agent,monthly,1,32.8,43065.72,100000,669.63,167.41,0,3,0.0,0.0,0,0,0
P10164,2024-08-01,2023-09-01,active,Term Life,AZ,urban,Agent,monthly,1,32.9,43065.72,100000,669.63,167.41,0,2,0.0,0.0,0,0,0
P10164,2024-09-01,2023-09-01,active,Term Life,AZ,urban,Agent,monthly,1,33.0,43065.72,100000,669.63,167.41,0,2,0.0,0.0,0,0,0
P10164,2024-10-01,2023-09-01,active,Term Life,AZ,urban,Agent,monthly,1,33.1,43065.72,100000,669.63,167.41,0,2,0.0,0.0,0,0,0
P10164,2024-11-01,2023-09-01,active,Term Life,AZ,urban,Agent,monthly,1,33.2,43065.72,100000,669.63,111.61,0,3,0.0,0.0,0,0,0
P10164,2024-12-01,2023-09-01,active,Term Life,AZ,urban,Agent,monthly,1,33.2,43065.72,100000,669.63,167.41,0,2,0.0,0.0,0,0,0
P10165,2023-01-01,2014-06-01,active,Term Life,CA,suburban,Broker,monthly,0,83.6,93406.58,750000,2926.49,731.62,0,0,0.0,0.0,0,0,0
P10165,2023-02-01,2014-06-01,active,Term Life,CA,suburban,Broker,monthly,0,83.7,93406.58,750000,2926.49,487.75,0,0,0.0,0.0,0,0,0
P10165,2023-03-01,2014-06-01,active,Term Life,CA,suburban,Broker,monthly,0,83.8,93406.58,750000,2926.49,731.62,0,3,0.0,0.0,1,0,0
P10165,2023-04-01,2014-06-01,active,Term Life,CA,suburban,Broker,monthly,0,83.8,93406.58,750000,2926.49,731.62,0,1,0.0,0.0,0,1,0
P10165,2023-05-01,2014-06-01,active,Term Life,CA,suburban,Broker,monthly,0,83.9,93406.58,750000,2926.49,731.62,0,0,0.0,0.0,0,0,0
P10165,2023-06-01,2014-06-01,active,Term Life,CA,suburban,Broker,monthly,0,84.0,93406.58,750000,2926.49,731.62,0,0,0.0,0.0,0,0,0
P10165,2023-07-01,2014-06-01,active,Term Life,CA,suburban,Broker,monthly,0,84.1,93406.58,750000,2926.49,731.62,0,0,0.0,0.0,0,0,0
P10165,2023-08-01,2014-06-01,active,Term Life,CA,suburban,Broker,monthly,0,84.2,93406.58,750000,2926.49,731.62,0,0,0.0,0.0,0,0,0
P10165,2023-09-01,2014-06-01,active,Term Life,CA,suburban,Broker,monthly,0,84.2,93406.58,750000,2926.49,731.62,0,1,0.0,0.0,0,0,0
P10165,2023-10-01,2014-06-01,active,Term Life,CA,suburban,Broker,monthly,0,84.3,93406.58,750000,2926.49,731.62,0,0,0.0,0.0,1,0,0
P10165,2023-11-01,2014-06-01,active,Term Life,CA,suburban,Broker,monthly,0,84.4,93406.58,750000,2926.49,731.62,0,0,0.0,0.0,0,0,0
P10165,2023-12-01,2014-06-01,active,Term Life,CA,suburban,Broker,monthly,0,84.5,93406.58,750000,2926.49,731.62,1,0,0.0,0.0,0,0,0
P10165,2024-01-01,2014-06-01,active,Term Life,CA,suburban,Broker,monthly,0,84.6,93406.58,750000,2926.49,487.75,2,1,0.0,0.0,0,0,0
P10165,2024-02-01,2014-06-01,active,Term Life,CA,suburban,Broker,monthly,0,84.7,93406.58,750000,2926.49,731.62,2,1,0.0,0.0,0,0,0
P10165,2024-03-01,2014-06-01,active,Term Life,CA,suburban,Broker,monthly,0,84.8,93406.58,750000,2926.49,487.75,3,0,0.0,0.0,0,0,0
P10165,2024-04-01,2014-06-01,active,Term Life,CA,suburban,Broker,monthly,0,84.8,93406.58,750000,2926.49,487.75,3,0,0.0,0.0,0,0,0
P10165,2024-05-01,2014-06-01,active,Term Life,CA,suburban,Broker,monthly,0,84.9,93406.58,750000,2926.49,731.62,3,1,0.0,0.0,0,0,0
P10165,2024-06-01,2014-06-01,active,Term Life,CA,suburban,Broker,monthly,0,85.0,93406.58,750000,2926.49,731.62,3,1,0.0,0.0,0,0,0
P10165,2024-07-01,2014-06-01,active,Term Life,CA,suburban,Broker,monthly,0,85.1,93406.58,750000,2926.49,731.62,3,0,0.0,0.0,0,0,0
P10165,2024-08-01,2014-06-01,active,Term Life,CA,suburban,Broker,monthly,0,85.2,93406.58,750000,2926.49,731.62,3,0,0.0,0.0,0,0,0
P10165,2024-09-01,2014-06-01,active,Term Life,CA,suburban,Broker,monthly,0,85.2,93406.58,750000,2926.49,487.75,3,2,0.0,0.0,0,0,0
P10165,2024-10-01,2014-06-01,active,Term Life,CA,suburban,Broker,monthly,0,85.3,93406.58,750000,2926.49,731.62,2,0,0.0,0.0,0,0,0
P10165,2024-11-01,2014-06-01,active,Term Life,CA,suburban,Broker,monthly,0,85.4,93406.58,750000,2926.49,731.62,2,3,0.0,0.0,0,0,0
P10165,2024-12-01,2014-06-01,active,Term Life,CA,suburban,Broker,monthly,0,85.5,93406.58,750000,2926.49,487.75,2,3,0.0,0.0,0,0,0
P10166,2023-01-01,2015-09-01,active,Universal Life,NY,suburban,Bank,monthly,1,76.3,50429.33,500000,4141.13,1035.28,0,3,4786.17,1649.12,1,0,0
P10166,2023-02-01,2015-09-01,active,Universal Life,NY,suburban,Bank,monthly,1,76.4,50429.33,500000,4141.13,690.19,0,3,3764.07,0.0,0,0,0
P10166,2023-03-01,2015-09-01,active,Universal Life,NY,suburban,Bank,monthly,1,76.5,50429.33,500000,4141.13,690.19,0,2,5035.38,0.0,0,0,0
P10166,2023-04-01,2015-09-01,active,Universal Life,NY,suburban,Bank,monthly,1,76.6,50429.33,500000,4141.13,1035.28,0,5,4589.11,0.0,0,0,0
P10166,2023-05-01,2015-09-01,active,Universal Life,NY,suburban,Bank,monthly,1,76.7,50429.33,500000,4141.13,1035.28,0,2,5565.17,0.0,0,0,0
P10166,2023-06-01,2015-09-01,active,Universal Life,NY,suburban,Bank,monthly,1,76.8,50429.33,500000,4141.13,1035.28,1,2,2547.11,0.0,0,0,0
P10166,2023-07-01,2015-09-01,active,Universal Life,NY,suburban,Bank,monthly,1,76.8,50429.33,500000,4141.13,690.19,1,2,5666.85,0.0,1,0,0
P10166,2023-08-01,2015-09-01,active,Universal Life,NY,suburban,Bank,monthly,1,76.9,50429.33,500000,4141.13,1035.28,0,3,3877.04,0.0,0,0,0
P10166,2023-09-01,2015-09-01,active,Universal Life,NY,suburban,Bank,monthly,1,77.0,50429.33,500000,4141.13,1035.28,0,3,5795.88,0.0,0,0,0
P10166,2023-10-01,2015-09-01,active,Universal Life,NY,suburban,Bank,monthly,1,77.1,50429.33,500000,4141.13,1035.28,0,2,3795.95,0.0,0,0,0
P10166,2023-11-01,2015-09-01,active,Universal Life,NY,suburban,Bank,monthly,1,77.2,50429.33,500000,4141.13,1035.28,0,3,2631.35,0.0,0,0,0
P10166,2023-12-01,2015-09-01,active,Universal Life,NY,suburban,Bank,monthly,1,77.2,50429.33,500000,4141.13,1035.28,0,4,4115.11,727.69,0,0,0
P10166,2024-01-01,2015-09-01,active,Universal Life,NY,suburban,Bank,monthly,1,77.3,50429.33,500000,4141.13,1035.28,0,2,4616.87,0.0,0,0,0
P10166,2024-02-01,2015-09-01,active,Universal Life,NY,suburban,Bank,monthly,1,77.4,50429.33,500000,4141.13,1035.28,0,3,2998.74,0.0,0,0,0
P10166,2024-03-01,2015-09-01,active,Universal Life,NY,suburban,Bank,monthly,1,77.5,50429.33,500000,4141.13,1035.28,0,2,4532.22,0.0,0,0,0
P10166,2024-04-01,2015-09-01,active,Universal Life,NY,suburban,Bank,monthly,1,77.6,50429.33,500000,4141.13,690.19,0,2,4069.64,0.0,0,0,0
P10166,2024-05-01,2015-09-01,active,Universal Life,NY,suburban,Bank,monthly,1,77.7,50429.33,500000,4141.13,690.19,0,3,4331.55,0.0,0,0,0
P10166,2024-06-01,2015-09-01,active,Universal Life,NY,suburban,Bank,monthly,1,77.8,50429.33,500000,4141.13,1035.28,0,2,5256.06,0.0,0,0,0
P10166,2024-07-01,2015-09-01,active,Universal Life,NY,suburban,Bank,monthly,1,77.8,50429.33,500000,4141.13,1035.28,0,2,3998.39,0.0,0,0,0
P10166,2024-08-01,2015-09-01,active,Universal Life,NY,suburban,Bank,monthly,1,77.9,50429.33,500000,4141.13,1035.28,1,2,5491.42,2026.97,0,0,0
P10166,2024-09-01,2015-09-01,active,Universal Life,NY,suburban,Bank,monthly,1,78.0,50429.33,500000,4141.13,690.19,1,2,6443.05,0.0,0,0,0
P10166,2024-10-01,2015-09-01,active,Universal Life,NY,suburban,Bank,monthly,1,78.1,50429.33,500000,4141.13,1035.28,1,2,3141.34,0.0,0,0,0
P10166,2024-11-01,2015-09-01,active,Universal Life,NY,suburban,Bank,monthly,1,78.2,50429.33,500000,4141.13,1035.28,1,3,4812.85,0.0,0,0,0
P10166,2024-12-01,2015-09-01,active,Universal Life,NY,suburban,Bank,monthly,1,78.2,50429.33,500000,4141.13,1035.28,1,4,4050.78,2414.14,0,0,0
P10167,2023-01-01,2019-08-01,active,Whole Life,CA,suburban,Broker,monthly,1,45.4,64024.73,1000000,4085.09,1021.27,0,4,1369.72,0.0,0,0,0
P10167,2023-02-01,2019-08-01,active,Whole Life,CA,suburban,Broker,monthly,1,45.5,64024.73,1000000,4085.09,1021.27,0,4,2176.35,0.0,0,0,0
P10167,2023-03-01,2019-08-01,active,Whole Life,CA,suburban,Broker,monthly,1,45.6,64024.73,1000000,4085.09,680.85,0,3,1504.09,0.0,0,0,0
P10167,2023-04-01,2019-08-01,active,Whole Life,CA,suburban,Broker,monthly,1,45.7,64024.73,1000000,4085.09,1021.27,0,2,2441.26,0.0,0,0,0
P10167,2023-05-01,2019-08-01,active,Whole Life,CA,suburban,Broker,monthly,1,45.8,64024.73,1000000,4085.09,1021.27,0,2,2077.36,0.0,0,0,0
P10167,2023-06-01,2019-08-01,active,Whole Life,CA,suburban,Broker,monthly,1,45.8,64024.73,1000000,4085.09,1021.27,0,2,1546.95,0.0,0,0,0
P10167,2023-07-01,2019-08-01,active,Whole Life,CA,suburban,Broker,monthly,1,45.9,64024.73,1000000,4085.09,1021.27,0,2,1052.81,0.0,0,0,0
P10167,2023-08-01,2019-08-01,active,Whole Life,CA,suburban,Broker,monthly,1,46.0,64024.73,1000000,4085.09,1021.27,0,2,1039.23,0.0,0,0,0
P10167,2023-09-01,2019-08-01,active,Whole Life,CA,suburban,Broker,monthly,1,46.1,64024.73,1000000,4085.09,680.85,0,3,1085.92,0.0,0,0,0
P10167,2023-10-01,2019-08-01,active,Whole Life,CA,suburban,Broker,monthly,1,46.2,64024.73,1000000,4085.09,1021.27,0,3,1225.83,188.41,0,0,0
P10167,2023-11-01,2019-08-01,active,Whole Life,CA,suburban,Broker,monthly,1,46.2,64024.73,1000000,4085.09,680.85,0,2,1846.53,0.0,0,0,0
P10167,2023-12-01,2019-08-01,active,Whole Life,CA,suburban,Broker,monthly,1,46.3,64024.73,1000000,4085.09,1021.27,0,4,2101.67,0.0,0,0,0
P10167,2024-01-01,2019-08-01,active,Whole Life,CA,suburban,Broker,monthly,1,46.4,64024.73,1000000,4085.09,1021.27,0,3,2003.75,0.0,0,0,0
P10167,2024-02-01,2019-08-01,active,Whole Life,CA,suburban,Broker,monthly,1,46.5,64024.73,1000000,4085.09,1021.27,0,3,2067.97,0.0,0,0,0
P10167,2024-03-01,2019-08-01,active,Whole Life,CA,suburban,Broker,monthly,1,46.6,64024.73,1000000,4085.09,680.85,0,2,2413.23,1142.84,0,0,0
P10167,2024-04-01,2019-08-01,active,Whole Life,CA,suburban,Broker,monthly,1,46.7,64024.73,1000000,4085.09,1021.27,0,3,3280.19,0.0,0,0,0
P10167,2024-05-01,2019-08-01,active,Whole Life,CA,suburban,Broker,monthly,1,46.8,64024.73,1000000,4085.09,680.85,0,4,3205.41,0.0,0,0,0
P10167,2024-06-01,2019-08-01,active,Whole Life,CA,suburban,Broker,monthly,1,46.8,64024.73,1000000,4085.09,1021.27,0,2,2606.57,0.0,0,0,0
P10167,2024-07-01,2019-08-01,active,Whole Life,CA,suburban,Broker,monthly,1,46.9,64024.73,1000000,4085.09,680.85,0,3,2148.4,0.0,0,0,0
P10167,2024-08-01,2019-08-01,active,Whole Life,CA,suburban,Broker,monthly,1,47.0,64024.73,1000000,4085.09,1021.27,1,4,1980.5,501.74,1,0,0
P10167,2024-09-01,2019-08-01,active,Whole Life,CA,suburban,Broker,monthly,1,47.1,64024.73,1000000,4085.09,680.85,1,2,3256.69,0.0,0,0,0
P10167,2024-10-01,2019-08-01,active,Whole Life,CA,suburban,Broker,monthly,1,47.2,64024.73,1000000,4085.09,1021.27,0,2,2488.25,0.0,0,0,0
P10167,2024-11-01,2019-08-01,active,Whole Life,CA,suburban,Broker,monthly,1,47.2,64024.73,1000000,4085.09,1021.27,1,3,3147.69,0.0,0,0,0
P10167,2024-12-01,2019-08-01,active,Whole Life,CA,suburban,Broker,monthly,1,47.3,64024.73,1000000,4085.09,1021.27,2,2,1873.55,0.0,0,0,0
P10168,2023-01-01,2021-07-01,active,Indexed Universal Life,AZ,urban,Broker,quarterly,1,41.5,92356.47,250000,207.19,155.39,0,4,132.03,0.0,0,0,0
P10168,2023-02-01,2021-07-01,active,Indexed Universal Life,AZ,urban,Broker,quarterly,1,41.6,92356.47,250000,207.19,155.39,0,4,138.6,0.0,0,0,0
P10168,2023-03-01,2021-07-01,active,Indexed Universal Life,AZ,urban,Broker,quarterly,1,41.7,92356.47,250000,207.19,155.39,0,5,139.34,0.0,0,0,0
P10168,2023-04-01,2021-07-01,active,Indexed Universal Life,AZ,urban,Broker,quarterly,1,41.8,92356.47,250000,207.19,155.39,0,9,106.83,57.66,0,0,0
P10168,2023-05-01,2021-07-01,active,Indexed Universal Life,AZ,urban,Broker,quarterly,1,41.8,92356.47,250000,207.19,103.6,0,6,193.76,0.0,1,0,0
P10168,2023-06-01,2021-07-01,active,Indexed Universal Life,AZ,urban,Broker,quarterly,1,41.9,92356.47,250000,207.19,155.39,0,4,120.06,0.0,1,0,0
P10168,2023-07-01,2021-07-01,active,Indexed Universal Life,AZ,urban,Broker,quarterly,1,42.0,92356.47,250000,207.19,155.39,0,7,79.5,0.0,0,0,0
P10168,2023-08-01,2021-07-01,active,Indexed Universal Life,AZ,urban,Broker,quarterly,1,42.1,92356.47,250000,207.19,155.39,0,4,202.11,0.0,0,0,0
P10168,2023-09-01,2021-07-01,active,Indexed Universal Life,AZ,urban,Broker,quarterly,1,42.2,92356.47,250000,207.19,155.39,0,4,102.47,0.0,0,0,0
P10168,2023-10-01,2021-07-01,active,Indexed Universal Life,AZ,urban,Broker,quarterly,1,42.2,92356.47,250000,207.19,155.39,0,4,97.82,0.0,0,0,0
P10168,2023-11-01,2021-07-01,active,Indexed Universal Life,AZ,urban,Broker,quarterly,1,42.3,92356.47,250000,207.19,155.39,0,4,133.78,0.0,0,0,0
P10168,2023-12-01,2021-07-01,active,Indexed Universal Life,AZ,urban,Broker,quarterly,1,42.4,92356.47,250000,207.19,155.39,0,5,137.63,0.0,0,0,0
P10168,2024-01-01,2021-07-01,active,Indexed Universal Life,AZ,urban,Broker,quarterly,1,42.5,92356.47,250000,207.19,155.39,0,4,241.48,64.18,0,0,0
P10168,2024-02-01,2021-07-01,active,Indexed Universal Life,AZ,urban,Broker,quarterly,1,42.6,92356.47,250000,207.19,155.39,0,4,189.49,0.0,0,1,0
P10168,2024-03-01,2021-07-01,active,Indexed Universal Life,AZ,urban,Broker,quarterly,1,42.7,92356.47,250000,207.19,155.39,0,6,243.1,0.0,0,0,0
P10168,2024-04-01,2021-07-01,active,Indexed Universal Life,AZ,urban,Broker,quarterly,1,42.8,92356.47,250000,207.19,155.39,0,4,233.09,0.0,0,0,0
P10168,2024-05-01,2021-07-01,active,Indexed Universal Life,AZ,urban,Broker,quarterly,1,42.8,92356.47,250000,207.19,155.39,1,4,236.0,0.0,0,1,0
P10168,2024-06-01,2021-07-01,active,Indexed Universal Life,AZ,urban,Broker,quarterly,1,42.9,92356.47,250000,207.19,103.6,1,5,312.88,0.0,1,0,0
P10168,2024-07-01,2021-07-01,active,Indexed Universal Life,AZ,urban,Broker,quarterly,1,43.0,92356.47,250000,207.19,155.39,1,4,280.75,0.0,0,0,0
P10168,2024-08-01,2021-07-01,active,Indexed Universal Life,AZ,urban,Broker,quarterly,1,43.1,92356.47,250000,207.19,155.39,1,4,217.6,0.0,0,0,0
P10168,2024-09-01,2021-07-01,active,Indexed Universal Life,AZ,urban,Broker,quarterly,1,43.2,92356.47,250000,207.19,155.39,1,5,139.42,0.0,0,0,0
P10168,2024-10-01,2021-07-01,active,Indexed Universal Life,AZ,urban,Broker,quarterly,1,43.2,92356.47,250000,207.19,155.39,0,4,141.26,0.0,0,1,0
P10168,2024-11-01,2021-07-01,active,Indexed Universal Life,AZ,urban,Broker,quarterly,1,43.3,92356.47,250000,207.19,155.39,0,4,129.42,0.0,0,0,0
P10168,2024-12-01,2021-07-01,active,Indexed Universal Life,AZ,urban,Broker,quarterly,1,43.4,92356.47,250000,207.19,155.39,0,5,273.94,152.57,0,0,0
P10169,2023-01-01,2016-08-01,active,Universal Life,GA,urban,Agent,monthly,1,42.4,90632.93,100000,300.0,75.0,0,1,261.19,0.0,1,0,0
P10169,2023-02-01,2016-08-01,active,Universal Life,GA,urban,Agent,monthly,1,42.5,90632.93,100000,300.0,75.0,0,1,293.99,0.0,0,0,0
P10169,2023-03-01,2016-08-01,active,Universal Life,GA,urban,Agent,monthly,1,42.6,90632.93,100000,300.0,75.0,0,1,197.82,0.0,0,0,0
P10169,2023-04-01,2016-08-01,active,Universal Life,GA,urban,Agent,monthly,1,42.7,90632.93,100000,300.0,75.0,0,1,323.6,0.0,0,0,0
P10169,2023-05-01,2016-08-01,active,Universal Life,GA,urban,Agent,monthly,1,42.8,90632.93,100000,300.0,75.0,1,5,183.8,0.0,0,0,0
P10169,2023-06-01,2016-08-01,active,Universal Life,GA,urban,Agent,monthly,1,42.8,90632.93,100000,300.0,75.0,1,2,274.62,0.0,1,0,0
P10169,2023-07-01,2016-08-01,active,Universal Life,GA,urban,Agent,monthly,1,42.9,90632.93,100000,300.0,75.0,1,1,305.43,0.0,0,0,0
P10169,2023-08-01,2016-08-01,active,Universal Life,GA,urban,Agent,monthly,1,43.0,90632.93,100000,300.0,75.0,1,1,304.36,0.0,0,0,0
P10169,2023-09-01,2016-08-01,active,Universal Life,GA,urban,Agent,monthly,1,43.1,90632.93,100000,300.0,75.0,1,2,220.16,0.0,0,0,0
P10169,2023-10-01,2016-08-01,active,Universal Life,GA,urban,Agent,monthly,1,43.2,90632.93,100000,300.0,75.0,1,1,221.3,0.0,0,0,0
P10169,2023-11-01,2016-08-01,active,Universal Life,GA,urban,Agent,monthly,1,43.2,90632.93,100000,300.0,75.0,1,1,137.21,0.0,0,0,0
P10169,2023-12-01,2016-08-01,active,Universal Life,GA,urban,Agent,monthly,1,43.3,90632.93,100000,300.0,50.0,1,1,307.86,0.0,0,0,0
P10169,2024-01-01,2016-08-01,active,Universal Life,GA,urban,Agent,monthly,1,43.4,90632.93,100000,300.0,75.0,1,2,316.03,0.0,0,0,0
P10169,2024-02-01,2016-08-01,active,Universal Life,GA,urban,Agent,monthly,1,43.5,90632.93,100000,300.0,75.0,0,1,279.11,0.0,1,0,0
P10169,2024-03-01,2016-08-01,active,Universal Life,GA,urban,Agent,monthly,1,43.6,90632.93,100000,300.0,75.0,0,1,189.63,0.0,0,0,0
P10169,2024-04-01,2016-08-01,active,Universal Life,GA,urban,Agent,monthly,1,43.7,90632.93,100000,300.0,75.0,0,1,352.56,0.0,1,0,0
P10169,2024-05-01,2016-08-01,active,Universal Life,GA,urban,Agent,monthly,1,43.8,90632.93,100000,300.0,75.0,0,2,403.94,0.0,0,0,0
P10169,2024-06-01,2016-08-01,active,Universal Life,GA,urban,Agent,monthly,1,43.8,90632.93,100000,300.0,75.0,0,3,318.94,0.0,0,0,0
P10169,2024-07-01,2016-08-01,active,Universal Life,GA,urban,Agent,monthly,1,43.9,90632.93,100000,300.0,75.0,0,5,283.3,0.0,0,0,0
P10169,2024-08-01,2016-08-01,active,Universal Life,GA,urban,Agent,monthly,1,44.0,90632.93,100000,300.0,50.0,0,3,304.05,0.0,0,0,0
P10169,2024-09-01,2016-08-01,active,Universal Life,GA,urban,Agent,monthly,1,44.1,90632.93,100000,300.0,75.0,0,1,145.88,0.0,0,0,0
P10169,2024-10-01,2016-08-01,active,Universal Life,GA,urban,Agent,monthly,1,44.2,90632.93,100000,300.0,75.0,0,3,348.44,146.83,0,0,0
P10169,2024-11-01,2016-08-01,active,Universal Life,GA,urban,Agent,monthly,1,44.2,90632.93,100000,300.0,50.0,0,2,217.42,0.0,0,0,0
P10169,2024-12-01,2016-08-01,active,Universal Life,GA,urban,Agent,monthly,1,44.3,90632.93,100000,300.0,75.0,0,1,426.15,0.0,1,0,0
P10170,2023-01-01,2015-02-01,active,Term Life,NY,urban,Bank,monthly,1,33.9,39901.92,150000,941.82,235.45,0,0,0.0,0.0,0,0,0
P10170,2023-02-01,2015-02-01,active,Term Life,NY,urban,Bank,monthly,1,34.0,39901.92,150000,941.82,235.45,1,1,0.0,0.0,0,0,0
P10170,2023-03-01,2015-02-01,active,Term Life,NY,urban,Bank,monthly,1,34.1,39901.92,150000,941.82,235.45,1,0,0.0,0.0,0,0,0
P10170,2023-04-01,2015-02-01,active,Term Life,NY,urban,Bank,monthly,1,34.2,39901.92,150000,941.82,235.45,1,0,0.0,0.0,0,0,0
P10170,2023-05-01,2015-02-01,active,Term Life,NY,urban,Bank,monthly,1,34.2,39901.92,150000,941.82,235.45,0,0,0.0,0.0,0,0,0
P10170,2023-06-01,2015-02-01,active,Term Life,NY,urban,Bank,monthly,1,34.3,39901.92,150000,941.82,235.45,0,0,0.0,0.0,0,0,0
P10170,2023-07-01,2015-02-01,active,Term Life,NY,urban,Bank,monthly,1,34.4,39901.92,150000,941.82,235.45,0,0,0.0,0.0,0,0,0
P10170,2023-08-01,2015-02-01,active,Term Life,NY,urban,Bank,monthly,1,34.5,39901.92,150000,941.82,156.97,0,0,0.0,0.0,0,0,0
P10170,2023-09-01,2015-02-01,active,Term Life,NY,urban,Bank,monthly,1,34.6,39901.92,150000,941.82,235.45,0,0,0.0,0.0,0,0,0
P10170,2023-10-01,2015-02-01,active,Term Life,NY,urban,Bank,monthly,1,34.7,39901.92,150000,941.82,235.45,0,2,0.0,0.0,1,0,0
P10170,2023-11-01,2015-02-01,active,Term Life,NY,urban,Bank,monthly,1,34.8,39901.92,150000,941.82,235.45,0,1,0.0,0.0,0,0,0
P10170,2023-12-01,2015-02-01,active,Term Life,NY,urban,Bank,monthly,1,34.8,39901.92,150000,941.82,156.97,0,1,0.0,0.0,0,0,0
P10170,2024-01-01,2015-02-01,active,Term Life,NY,urban,Bank,monthly,1,34.9,39901.92,150000,941.82,235.45,0,1,0.0,0.0,0,0,0
P10170,2024-02-01,2015-02-01,active,Term Life,NY,urban,Bank,monthly,1,35.0,39901.92,150000,941.82,235.45,0,0,0.0,0.0,0,0,0
P10170,2024-03-01,2015-02-01,active,Term Life,NY,urban,Bank,monthly,1,35.1,39901.92,150000,941.82,235.45,0,2,0.0,0.0,0,0,0
P10170,2024-04-01,2015-02-01,active,Term Life,NY,urban,Bank,monthly,1,35.2,39901.92,150000,941.82,235.45,0,0,0.0,0.0,0,0,0
P10170,2024-05-01,2015-02-01,active,Term Life,NY,urban,Bank,monthly,1,35.2,39901.92,150000,941.82,235.45,0,0,0.0,0.0,0,0,0
P10170,2024-06-01,2015-02-01,active,Term Life,NY,urban,Bank,monthly,1,35.3,39901.92,150000,941.82,235.45,0,0,0.0,0.0,0,0,0
P10170,2024-07-01,2015-02-01,active,Term Life,NY,urban,Bank,monthly,1,35.4,39901.92,150000,941.82,156.97,0,1,0.0,0.0,0,0,0
P10170,2024-08-01,2015-02-01,active,Term Life,NY,urban,Bank,monthly,1,35.5,39901.92,150000,941.82,235.45,0,0,0.0,0.0,0,0,0
P10170,2024-09-01,2015-02-01,active,Term Life,NY,urban,Bank,monthly,1,35.6,39901.92,150000,941.82,235.45,0,1,0.0,0.0,0,0,0
P10170,2024-10-01,2015-02-01,active,Term Life,NY,urban,Bank,monthly,1,35.7,39901.92,150000,941.82,235.45,0,0,0.0,0.0,0,0,0
P10170,2024-11-01,2015-02-01,active,Term Life,NY,urban,Bank,monthly,1,35.8,39901.92,150000,941.82,235.45,0,0,0.0,0.0,0,0,0
P10170,2024-12-01,2015-02-01,active,Term Life,NY,urban,Bank,monthly,1,35.8,39901.92,150000,941.82,235.45,1,1,0.0,0.0,0,0,0
P10171,2023-01-01,2023-04-01,active,Universal Life,CA,suburban,Broker,quarterly,1,66.0,43487.79,100000,216.19,162.14,0,1,0.0,0.0,0,0,0
P10171,2023-02-01,2023-04-01,active,Universal Life,CA,suburban,Broker,quarterly,1,66.0,43487.79,100000,216.19,162.14,0,0,0.0,0.0,0,0,0
P10171,2023-03-01,2023-04-01,active,Universal Life,CA,suburban,Broker,quarterly,1,66.0,43487.79,100000,216.19,162.14,0,0,0.0,0.0,0,0,0
P10171,2023-04-01,2023-04-01,active,Universal Life,CA,suburban,Broker,quarterly,1,66.0,43487.79,100000,216.19,162.14,0,1,0.0,0.0,0,0,0
P10171,2023-05-01,2023-04-01,active,Universal Life,CA,suburban,Broker,quarterly,1,66.1,43487.79,100000,216.19,162.14,1,0,8.79,0.0,0,0,0
P10171,2023-06-01,2023-04-01,active,Universal Life,CA,suburban,Broker,quarterly,1,66.2,43487.79,100000,216.19,162.14,0,0,15.1,0.0,0,0,0
P10171,2023-07-01,2023-04-01,active,Universal Life,CA,suburban,Broker,quarterly,1,66.2,43487.79,100000,216.19,162.14,0,1,13.34,0.0,0,0,0
P10171,2023-08-01,2023-04-01,active,Universal Life,CA,suburban,Broker,quarterly,1,66.3,43487.79,100000,216.19,162.14,0,0,13.76,0.0,0,0,0
P10171,2023-09-01,2023-04-01,active,Universal Life,CA,suburban,Broker,quarterly,1,66.4,43487.79,100000,216.19,162.14,1,0,26.71,15.74,0,0,0
P10171,2023-10-01,2023-04-01,active,Universal Life,CA,suburban,Broker,quarterly,1,66.5,43487.79,100000,216.19,162.14,0,0,23.25,0.0,0,0,0
P10171,2023-11-01,2023-04-01,active,Universal Life,CA,suburban,Broker,quarterly,1,66.6,43487.79,100000,216.19,162.14,0,0,24.63,0.0,0,0,0
